code,name,region,province,city,platform,reachable,trasparenza_url,discovery_note
PDEE84905R,G. MARCONI - PIONCA DI VIGONZA,VENETO,PADOVA,VIGONZA,unknown,0,,URLError timed out
PDEE84906T,ANNA FRANK - BUSA DI VIGONZA,VENETO,PADOVA,VIGONZA,unknown,0,,URLError timed out
PDEE85002T,ABANO-MANZONI,VENETO,PADOVA,ABANO TERME,generic,1,https://www.icabanoterme.edu.it/amministrazione-trasparente/,ok
PDEE85003V,ABANO-PASCOLI,VENETO,PADOVA,ABANO TERME,generic,1,https://www.icabanoterme.edu.it/amministrazione-trasparente/,ok
PDEE85004X,ABANO- GIOVANNI XXIII,VENETO,PADOVA,ABANO TERME,generic,1,https://www.icabanoterme.edu.it/amministrazione-trasparente/,ok
PDEE850051,ABANO-DE AMICIS,VENETO,PADOVA,ABANO TERME,generic,1,https://www.icabanoterme.edu.it/amministrazione-trasparente/,ok
PDEE850062,ABANO BUSONERA,VENETO,PADOVA,ABANO TERME,generic,1,https://www.icabanoterme.edu.it/amministrazione-trasparente/,ok
PDEE85101L,RUBANO - PASCOLI,VENETO,PADOVA,RUBANO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE85102N,MARCONI LOC. SARMEOLA,VENETO,PADOVA,RUBANO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE85103P,AGAZZI LOC. VILLAGUATTERA,VENETO,PADOVA,RUBANO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE85104Q,D'ACQUISTO LOC. BOSCO DI RUBANO,VENETO,PADOVA,RUBANO,spaggiari,1,https://www.icrubano.it/servizi-personale,ok
PDEE85105R,DA VINCI LOC. SARMEOLA,VENETO,PADOVA,RUBANO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE85201C,"MESTRINO-""DON BOSCO""",VENETO,PADOVA,MESTRINO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE85202D,"""DE AMICIS"" LOC. LISSARO",VENETO,PADOVA,MESTRINO,spaggiari,1,https://www.icsmestrino.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
PDEE85203E,"VEGGIANO - ""MANZONI""",VENETO,PADOVA,VEGGIANO,spaggiari,1,https://www.icsmestrino.edu.it/servizi-personale,ok
PDEE853018,DUE CARRARE - L. DA VINCI,VENETO,PADOVA,DUE CARRARE,unknown,0,,URLError timed out
PDEE853029,G.D'ANNUNZIO LOC. TERRADURA,VENETO,PADOVA,DUE CARRARE,unknown,0,,URLError timed out
PDEE85303A,E.DE AMICIS LOC. CORNEGLIANA,VENETO,PADOVA,DUE CARRARE,wordpress_generic,1,https://iccarrareseeuganeo.edu.it/amministrazione-trasparente/,ok
PDEE85304B,BATTAGLIA TERME - G. MARCONI,VENETO,PADOVA,BATTAGLIA TERME,unknown,0,,URLError timed out
PDEE85305C,LEONARDO_DA VINCI,VENETO,PADOVA,GALZIGNANO TERME,unknown,0,,URLError [Errno -2] Name or service not known
PDEE854014,"PRIMARIA ""DON GNOCCHI"" SOLESINO",VENETO,PADOVA,SOLESINO,agid_wordpress,1,https://icsolesino-stanghella.edu.it/amministrazione-trasparente/,ok
PDEE854036,"PRIMARIA ""CROCE"" GRANZE",VENETO,PADOVA,GRANZE,agid_wordpress,1,https://icsolesino-stanghella.edu.it/amministrazione-trasparente/,ok
PDEE854047,"PRIMARIA ""PETRARCA"" SOLESINO",VENETO,PADOVA,SOLESINO,agid_wordpress,1,https://icsolesino-stanghella.edu.it/amministrazione-trasparente/,ok
PDEE854058,"PRIMARIA ""GALILEI"" STANGHELLA",VENETO,PADOVA,STANGHELLA,agid_wordpress,1,https://icsolesino-stanghella.edu.it/amministrazione-trasparente/,ok
PDEE854069,"PRIMARIA ""MARCONI"" BOARA P.",VENETO,PADOVA,BOARA PISANI,agid_wordpress,1,https://icsolesino-stanghella.edu.it/amministrazione-trasparente/,ok
PDEE85601Q,MASERA'- GIUSEPPE MAZZINI,VENETO,PADOVA,MASERA' DI PADOVA,agid_wordpress,1,https://www.icsperlascamasera.it/albo-online/,ok
PDEE85602R,"""CA' MURA' - BERTIPAGLIA""",VENETO,PADOVA,MASERA' DI PADOVA,agid_wordpress,1,https://www.icsperlascamasera.it/albo-online/,ok
PDEE85604V,BOVOLENTA-LOMBARDO RADICE,VENETO,PADOVA,BOVOLENTA,agid_wordpress,1,https://www.icsperlascamasera.it/albo-online/,ok
PDEE85701G,LOZZO ATESTINO - MARCONI,VENETO,PADOVA,LOZZO ATESTINO,wordpress_generic,1,https://iclozzoatestino.edu.it/amministrazione-trasparente/,ok
PDEE85703N,CINTO EUGANEO-FONTANAFREDDA,VENETO,PADOVA,CINTO EUGANEO,wordpress_generic,1,https://iclozzoatestino.edu.it/amministrazione-trasparente/,ok
PDEE85704P,VO' - NEGRI,VENETO,PADOVA,VO',wordpress_generic,1,https://iclozzoatestino.edu.it/amministrazione-trasparente/,ok
PDEE85802C,CERVARESE-FOSSONA PAPA LUCIANI,VENETO,PADOVA,CERVARESE SANTA CROCE,unknown,0,,URLError [Errno -2] Name or service not known
PDEE85804E,ROVOLON BASTIA,VENETO,PADOVA,ROVOLON,unknown,0,,URLError [Errno -2] Name or service not known
PDEE859017,"""D. ALIGHIERI""",VENETO,PADOVA,SAN GIORGIO IN BOSCO,unknown,0,,URLError timed out
PDEE859028,"""L. DA VINCI""",VENETO,PADOVA,SAN GIORGIO IN BOSCO,unknown,0,,URLError timed out
PDEE86001B,TOMBOLO - TOMBOLAN FAVA,VENETO,PADOVA,TOMBOLO,unknown,0,,URLError timed out
PDEE86003D,"GALLIERA VENETA-""G.G.GIARDINO""",VENETO,PADOVA,GALLIERA VENETA,unknown,0,,URLError timed out
PDEE86004E,"GALLIERA VENETA-""D.G.MANESSO""",VENETO,PADOVA,GALLIERA VENETA,unknown,0,,URLError timed out
PDEE86005G,"GALLIERA VENETA-""MONTE GRAPPA""",VENETO,PADOVA,GALLIERA VENETA,unknown,0,,URLError timed out
PDEE861017,BORGORICCO-LOCATELLI,VENETO,PADOVA,BORGORICCO,unknown,0,,URLError timed out
PDEE861028,BORGORICCO-MINNITI LOC.SEUFEMIA,VENETO,PADOVA,BORGORICCO,unknown,0,,URLError timed out
PDEE861039,BORGOR.-MAZZONETTO LOC.SMICHELE,VENETO,PADOVA,BORGORICCO,unknown,0,,URLError timed out
PDEE86104A,VILLANOVA DI CAMPOSAMPIERO,VENETO,PADOVA,VILLANOVA DI CAMPOSAMPIERO,unknown,0,,URLError timed out
PDEE86105B,VILLANOVA DI CSP-MURELLE,VENETO,PADOVA,VILLANOVA DI CAMPOSAMPIERO,unknown,0,,URLError timed out
PDEE862013,CAMPODARSEGO-VIA VERDI,VENETO,PADOVA,CAMPODARSEGO,unknown,0,,HTTPError 509
PDEE862024,CAMPODARSEGO-LOC.BRONZOLA,VENETO,PADOVA,CAMPODARSEGO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE862035,CAMPODARSEGO-LOC. FIUMICELLO,VENETO,PADOVA,CAMPODARSEGO,unknown,0,,HTTPError 509
PDEE862046,CAMPODARSEGO-LOC.RESCHIGLIANO,VENETO,PADOVA,CAMPODARSEGO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE862057,CAMPODARSEGO-LOC.S.ANDREA,VENETO,PADOVA,CAMPODARSEGO,unknown,0,,URLError [Errno -2] Name or service not known
PDEE862068,CAMPODARSEGO - VIA MORO,VENETO,PADOVA,CAMPODARSEGO,unknown,0,,HTTPError 509
PDEE86301V,PIOMBINO DESE-A. STIFFONI,VENETO,PADOVA,PIOMBINO DESE,unknown,0,,URLError [Errno -5] No address associated with hostname
PDEE863042,A.PALLADIO LOC. TORRESELLE,VENETO,PADOVA,PIOMBINO DESE,unknown,0,,URLError [Errno -2] Name or service not known
PDEE86401P,VILLAFRANCA P.-DUCA D'AOSTA,VENETO,PADOVA,VILLAFRANCA PADOVANA,unknown,0,,URLError timed out
PDEE86402Q,BARACCA LOC.RONCHI,VENETO,PADOVA,VILLAFRANCA PADOVANA,unknown,0,,URLError timed out
PDEE86403R,ALLEGRI LOC. TAGGI DI SOPRA,VENETO,PADOVA,VILLAFRANCA PADOVANA,unknown,0,,URLError timed out
PDEE86404T,NEGRI LOC. TAGGI' DI SOTTO,VENETO,PADOVA,VILLAFRANCA PADOVANA,unknown,0,,URLError timed out
PDEE86405V,MONTESSORI,VENETO,PADOVA,CAMPODORO,unknown,0,,URLError timed out
PDEE86406X,LIMENA-MANZONI,VENETO,PADOVA,LIMENA,unknown,0,,URLError [Errno -2] Name or service not known
PDEE864071,LIMENA-PETRARCA,VENETO,PADOVA,LIMENA,unknown,0,,URLError timed out
PDEE86501E,VIGODARZERE DON BOSCO,VENETO,PADOVA,VIGODARZERE,unknown,0,,URLError timed out
PDEE86502G,MARCONI LOC. SALETTO,VENETO,PADOVA,VIGODARZERE,unknown,0,,URLError timed out
PDEE86503L,VIGODARZERE LOC. TERRAGLIONE,VENETO,PADOVA,VIGODARZERE,unknown,0,,URLError timed out
PDEE86504N,VIGODARZERE LOC. TAVO,VENETO,PADOVA,VIGODARZERE,unknown,0,,URLError timed out
PDEE86601A,MONTEGROTTO-NIEVO,VENETO,PADOVA,MONTEGROTTO TERME,agid_wordpress,1,https://www.icmontegrotto.edu.it/albo-online/,ok
PDEE86602B,"""DON L. MILANI"" LOC. TURRI",VENETO,PADOVA,MONTEGROTTO TERME,agid_wordpress,1,https://www.icmontegrotto.edu.it/albo-online/,ok
PDEE86603C,RUZZANTE LOC. MEZZAVIA,VENETO,PADOVA,MONTEGROTTO TERME,agid_wordpress,1,https://www.icmontegrotto.edu.it/albo-online/,ok
PDEE86604D,TORREGLIA-DON BOSCO,VENETO,PADOVA,TORREGLIA,agid_wordpress,1,https://www.icmontegrotto.edu.it/albo-online/,ok
PDEE868012,TEOLO-DON BOSCO,VENETO,PADOVA,TEOLO,generic,1,https://www.icteolo.edu.it/amministrazione-trasparente/,ok
PDEE868023,TEOLO-DE AMICIS LOC. TRAMONTE,VENETO,PADOVA,TEOLO,generic,1,https://www.icteolo.edu.it/amministrazione-trasparente/,ok
PDEE868034,TEOLO PRIMARIA LOC. TREPONTI,VENETO,PADOVA,TEOLO,generic,1,https://www.icteolo.edu.it/amministrazione-trasparente/,ok
PDEE868045,VILLA DEL BOSCO LOC. S. BIAGIO,VENETO,PADOVA,TEOLO,generic,1,https://www.icteolo.edu.it/amministrazione-trasparente/,ok
PDEE87101T,ALCIDE DE GASPERI,VENETO,PADOVA,VILLA ESTENSE,agid_wordpress,1,https://www.icvillaestense.it/albo-online/,ok
PDEE87102V,FRANCESCO PETRARCA,VENETO,PADOVA,SANT'ELENA,agid_wordpress,1,https://www.icvillaestense.it/albo-online/,ok
PDEE871041,ENRICO FERMI,VENETO,PADOVA,SANT'URBANO,agid_wordpress,1,https://www.icvillaestense.it/albo-online/,ok
PDEE87201N,SALETTO,VENETO,PADOVA,BORGO VENETO,generic,1,https://www.icmegliadino.edu.it/index.php/albo-pretorio,ok
PDEE87202P,MEGLIADINO SAN VITALE,VENETO,PADOVA,MEGLIADINO SAN VITALE,generic,1,https://www.icmegliadino.edu.it/index.php/albo-pretorio,ok
PDEE87203Q,SANTA MARGHERITA D'ADIGE,VENETO,PADOVA,BORGO VENETO,generic,1,https://www.icmegliadino.edu.it/index.php/albo-pretorio,ok
PDEE87205T,MEGLIADINO SAN FIDENZIO,VENETO,PADOVA,BORGO VENETO,generic,1,https://www.icmegliadino.edu.it/index.php/albo-pretorio,ok
PDEE874019,"MONSELICE ""V.EMANUELE II""",VENETO,PADOVA,MONSELICE,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87402A,V.CINI,VENETO,PADOVA,MONSELICE,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87403B,"""D.MANIN"" LOC. SAN COSMA",VENETO,PADOVA,MONSELICE,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87404C,"PERNUMIA ""A. BEOLCO""",VENETO,PADOVA,PERNUMIA,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87405D,MONSELICE - SOLARIO CINI,VENETO,PADOVA,MONSELICE,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87406E,"MONSELICE - ""D. VALERI""",VENETO,PADOVA,MONSELICE,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87407G,ARQUA' PETRARCA-NACCARI,VENETO,PADOVA,ARQUA' PETRARCA,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE87408L,"""BUSSOLIN"" -LOC. SAN BORTOLO",VENETO,PADOVA,MONSELICE,agid_wordpress,1,https://www.iczanellato.edu.it/albo-online/,ok
PDEE876011,TREBASELEGHE LOC. SILVELLE,VENETO,PADOVA,TREBASELEGHE,unknown,0,,HTTPError 509
PDEE876022,TREBASELEGHE LOC.FOSSALTA,VENETO,PADOVA,TREBASELEGHE,unknown,0,,HTTPError 509
PDEE876033,TREBASELEGHE VIA DON ORIONE,VENETO,PADOVA,TREBASELEGHE,unknown,0,,HTTPError 509
PDEE876044,TREBASELEGHE-LOC. SANT'AMBROGIO,VENETO,PADOVA,TREBASELEGHE,unknown,0,,HTTPError 509
PDEE876055,G. B. TIEPOLO,VENETO,PADOVA,MASSANZAGO,unknown,0,,HTTPError 509
PDEE87701R,CASALE DI SCODOSIA-MARCONI,VENETO,PADOVA,CASALE DI SCODOSIA,wordpress_generic,1,https://www.icsculdascia.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
PDEE87703V,CASTELBALDO-ROSA,VENETO,PADOVA,CASTELBALDO,wordpress_generic,1,https://www.icsculdascia.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
PDEE87704X,MASI-ZONARO,VENETO,PADOVA,MASI,wordpress_generic,1,https://www.icsculdascia.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
PDEE877051,MERLARA - DANTE ALIGHIERI,VENETO,PADOVA,MERLARA,wordpress_generic,1,https://www.icsculdascia.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
PDEE87801L,MONTAGNANA-MAZZINI CENTRO,VENETO,PADOVA,MONTAGNANA,unknown,0,,URLError timed out
PDEE87802N,"""M. D'AZEGLIO""LOC. BORGO S.ZENO",VENETO,PADOVA,MONTAGNANA,unknown,0,,URLError timed out
PDEE87803P,"""E. DE AMICIS""LOC.BORGO S.MARCO",VENETO,PADOVA,MONTAGNANA,unknown,0,,URLError timed out
PDEE87804Q,URBANA-MONTESSORI,VENETO,PADOVA,URBANA,unknown,0,,URLError timed out
PDEE87901C,REGGIA DEI CARRARESI-PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.primoicpadova.it/albo-online/,ok
PDEE87902D,DE AMICIS-PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.primoicpadova.it/albo-online/,ok
PDEE87903E,CESAROTTI ARRIA,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.primoicpadova.it/albo-online/,ok
PDEE88001L,ARDIGO'-PD,VENETO,PADOVA,PADOVA,unknown,0,,URLError timed out
PDEE88002N,CLINICA PEDIATRICA PRIMARIA,VENETO,PADOVA,PADOVA,unknown,0,,no_site_in_csv
PDEE88003P,LUZZATTO DINA - PD,VENETO,PADOVA,PADOVA,unknown,0,,URLError timed out
PDEE882018,ANDREA MANTEGNA - PD,VENETO,PADOVA,PADOVA,spaggiari,1,https://www.quintoicpadova.edu.it/servizi-personale,ok
PDEE882029,DELEDDA -PD-,VENETO,PADOVA,PADOVA,unknown,0,,HTTPError 509
PDEE88203A,SALVO D'ACQUISTO (EX IV IC),VENETO,PADOVA,PADOVA,spaggiari,1,https://www.quintoicpadova.edu.it/albo-online/,ok
PDEE883014,RODARI - PD,VENETO,PADOVA,PADOVA,unknown,0,,URLError timed out
PDEE883025,DAVILA-PD,VENETO,PADOVA,PADOVA,unknown,0,,URLError timed out
PDEE883036,MORANTE-PD,VENETO,PADOVA,PADOVA,unknown,0,,URLError timed out
PDEE883047,TOMMASEO,VENETO,PADOVA,PADOVA,unknown,0,,URLError timed out
PDEE88401X,SAN CAMILLO - PD,VENETO,PADOVA,PADOVA,unknown,0,,HTTPError 509
PDEE884021,FERRARI-PD,VENETO,PADOVA,PADOVA,unknown,0,,HTTPError 509
PDEE884032,FORCELLINI-PD,VENETO,PADOVA,PADOVA,unknown,0,,HTTPError 509
PDEE884043,GIOVANNI VENTITREESIMO-PD,VENETO,PADOVA,PADOVA,unknown,0,,HTTPError 509
PDEE88601G,A.ORIANI,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.9icpadova.edu.it/albo-online/,ok
PDEE88602L,G.RICCI CURBASTRO - PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.9icpadova.edu.it/albo-online/,ok
PDEE88603N,ELENA CORNARO,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.9icpadova.edu.it/albo-online/,ok
PDEE88604P,LUIGI LUZZATTI,VENETO,PADOVA,PADOVA,unknown,0,,HTTPError 404
PDEE88605Q,QUATTRO MARTIRI,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.9icpadova.edu.it/albo-online/,ok
PDEE88606R,DON BOSCO - PADOVA (EX XII IC),VENETO,PADOVA,PADOVA,unknown,0,,URLError [Errno -2] Name or service not known
PDEE88607T,SC.DELLA VITTORIA-PD(EX XII IC),VENETO,PADOVA,PADOVA,unknown,0,,URLError [Errno -2] Name or service not known
PDEE88701B,V. ZANIBON,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.icvivaldi.edu.it/albo-online/,ok
PDEE88702C,F. RANDI,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.icvivaldi.edu.it/albo-online/,ok
PDEE88703D,D. VALERI,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.icvivaldi.edu.it/albo-online/,ok
PDEE88704E,DANIELE MANIN,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.icvivaldi.edu.it/albo-online/,ok
PDEE888017,GIACOMO LEOPARDI - PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.icbriosco.edu.it/amministrazione-trasparente/,ok
PDEE888028,MURATORI,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.icbriosco.edu.it/amministrazione-trasparente/,ok
PDEE888039,ROSMINI (EX IV IC),VENETO,PADOVA,PADOVA,unknown,0,,URLError [Errno -2] Name or service not known
PDEE890017,LAMBRUSCHINI-PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.ics14padova.it/albo-online/,ok
PDEE890028,MONTEGRAPPA-PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.ics14padova.it/albo-online/,ok
PDEE890039,GIUSEPPE MAZZINI - PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.ics14padova.it/albo-online/,ok
PDEE89004A,FRANCESCO PETRARCA,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.ics14padova.it/albo-online/,ok
PDEE891013,A. VOLTA - PD,VENETO,PADOVA,PADOVA,agid_wordpress,1,https://www.8icpadova.it/albo-online/,ok
